,Trial25,Trial26,Trial27,Trial28,Trial29,Trial30,Trial31,Trial32,Trial33,Trial34,Trial35,Trial36,Trial37,Trial38,Trial39,Trial40,Trial41,Trial42,Trial43,Trial44,Trial45,Trial46,Trial47,Trial48,Trial49
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
3,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
4,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0
5,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0
6,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0
7,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,2.0
8,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,2.0
9,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,2.0
10,3.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,4.0,2.0,4.0,5.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,5.0,2.0,3.0,5.0,3.0
11,3.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,2.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,6.0,2.0,4.0,6.0,3.0
12,3.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,5.0,3.0,4.0,6.0,4.0,3.0,2.0,4.0,2.0,1.0,4.0,6.0,2.0,4.0,6.0,4.0
13,4.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,3.0,5.0,3.0,5.0,6.0,4.0,3.0,2.0,4.0,2.0,1.0,4.0,6.0,2.0,4.0,6.0,5.0
14,4.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,3.0,5.0,3.0,5.0,7.0,4.0,3.0,2.0,4.0,2.0,2.0,5.0,6.0,2.0,5.0,6.0,6.0
15,4.0,4.0,5.0,6.0,5.0,5.0,4.0,7.0,3.0,5.0,4.0,5.0,7.0,4.0,4.0,2.0,5.0,3.0,2.0,6.0,6.0,2.0,6.0,7.0,6.0
16,4.0,5.0,5.0,6.0,5.0,5.0,4.0,7.0,3.0,5.0,4.0,6.0,7.0,4.0,4.0,2.0,6.0,3.0,2.0,6.0,7.0,3.0,6.0,7.0,6.0
17,5.0,5.0,5.0,6.0,5.0,5.0,4.0,7.0,4.0,6.0,4.0,6.0,8.0,5.0,4.0,2.0,6.0,3.0,2.0,6.0,7.0,3.0,6.0,8.0,7.0
18,5.0,6.0,5.0,7.0,5.0,5.0,5.0,7.0,4.0,6.0,5.0,6.0,8.0,5.0,4.0,3.0,6.0,4.0,2.0,6.0,7.0,3.0,6.0,8.0,8.0
19,6.0,7.0,5.0,7.0,5.0,5.0,5.0,8.0,4.0,6.0,5.0,6.0,8.0,5.0,4.0,3.0,6.0,4.0,2.0,7.0,7.0,3.0,7.0,9.0,9.0
20,6.0,7.0,6.0,7.0,5.0,5.0,5.0,8.0,4.0,6.0,5.0,6.0,8.0,5.0,4.0,3.0,6.0,5.0,3.0,8.0,7.0,3.0,7.0,9.0,9.0
21,6.0,7.0,6.0,7.0,6.0,5.0,5.0,9.0,4.0,7.0,5.0,6.0,8.0,5.0,5.0,3.0,7.0,5.0,3.0,8.0,8.0,3.0,8.0,10.0,9.0
22,6.0,7.0,6.0,8.0,6.0,5.0,6.0,9.0,4.0,7.0,5.0,6.0,9.0,6.0,5.0,3.0,7.0,5.0,3.0,8.0,8.0,4.0,8.0,10.0,9.0
23,7.0,8.0,6.0,8.0,6.0,6.0,6.0,9.0,5.0,7.0,5.0,7.0,10.0,6.0,6.0,3.0,8.0,5.0,3.0,8.0,9.0,4.0,8.0,10.0,10.0
24,7.0,8.0,6.0,8.0,7.0,6.0,7.0,10.0,5.0,8.0,6.0,7.0,10.0,6.0,6.0,4.0,8.0,5.0,3.0,9.0,9.0,4.0,9.0,10.0,10.0
25,7.0,8.0,7.0,8.0,7.0,6.0,7.0,11.0,5.0,9.0,6.0,7.0,10.0,7.0,6.0,4.0,8.0,5.0,3.0,10.0,9.0,5.0,9.0,11.0,11.0
26,7.0,8.0,7.0,8.0,7.0,6.0,7.0,12.0,5.0,10.0,6.0,7.0,10.0,7.0,6.0,4.0,9.0,5.0,4.0,10.0,10.0,5.0,10.0,11.0,12.0
27,8.0,8.0,8.0,8.0,7.0,6.0,8.0,13.0,5.0,10.0,6.0,7.0,11.0,8.0,6.0,4.0,9.0,5.0,4.0,10.0,10.0,5.0,10.0,11.0,13.0
28,9.0,8.0,8.0,9.0,7.0,6.0,8.0,13.0,5.0,10.0,6.0,7.0,11.0,8.0,7.0,4.0,10.0,5.0,4.0,11.0,10.0,5.0,11.0,11.0,14.0
29,9.0,8.0,8.0,9.0,7.0,7.0,9.0,13.0,5.0,10.0,6.0,7.0,11.0,8.0,7.0,5.0,10.0,5.0,4.0,12.0,10.0,5.0,11.0,12.0,14.0
30,9.0,8.0,8.0,9.0,7.0,7.0,10.0,13.0,5.0,10.0,7.0,7.0,12.0,8.0,7.0,5.0,10.0,5.0,4.0,13.0,11.0,5.0,11.0,12.0,14.0
31,9.0,9.0,9.0,9.0,7.0,7.0,11.0,13.0,6.0,11.0,7.0,8.0,12.0,8.0,7.0,5.0,10.0,5.0,5.0,14.0,11.0,5.0,12.0,12.0,14.0
32,9.0,9.0,9.0,10.0,8.0,7.0,12.0,13.0,6.0,12.0,7.0,8.0,12.0,8.0,7.0,5.0,11.0,6.0,5.0,14.0,11.0,5.0,12.0,12.0,15.0
33,10.0,9.0,9.0,10.0,8.0,8.0,12.0,14.0,6.0,12.0,8.0,8.0,12.0,9.0,8.0,5.0,11.0,6.0,5.0,14.0,12.0,6.0,12.0,12.0,15.0
34,10.0,10.0,9.0,10.0,8.0,8.0,12.0,14.0,6.0,12.0,8.0,8.0,12.0,9.0,8.0,5.0,11.0,6.0,5.0,15.0,13.0,6.0,13.0,12.0,16.0
35,10.0,11.0,9.0,10.0,8.0,8.0,12.0,15.0,6.0,13.0,9.0,8.0,13.0,9.0,9.0,5.0,12.0,6.0,6.0,15.0,13.0,6.0,13.0,13.0,16.0
36,10.0,11.0,10.0,10.0,8.0,8.0,12.0,15.0,6.0,13.0,9.0,8.0,13.0,9.0,9.0,5.0,12.0,6.0,6.0,15.0,13.0,6.0,13.0,13.0,16.0
37,10.0,11.0,10.0,11.0,8.0,8.0,12.0,15.0,6.0,13.0,10.0,9.0,13.0,10.0,9.0,5.0,12.0,7.0,6.0,16.0,13.0,6.0,13.0,14.0,16.0
38,10.0,11.0,10.0,11.0,9.0,9.0,12.0,16.0,7.0,13.0,10.0,9.0,13.0,10.0,9.0,5.0,13.0,7.0,6.0,16.0,14.0,7.0,14.0,14.0,16.0
39,11.0,11.0,10.0,11.0,9.0,9.0,12.0,16.0,7.0,13.0,10.0,9.0,14.0,10.0,10.0,6.0,13.0,7.0,6.0,16.0,14.0,7.0,14.0,14.0,17.0
40,11.0,11.0,11.0,11.0,9.0,10.0,13.0,16.0,8.0,14.0,11.0,9.0,15.0,10.0,11.0,6.0,13.0,8.0,7.0,17.0,14.0,7.0,14.0,15.0,17.0
41,11.0,11.0,12.0,11.0,10.0,10.0,13.0,16.0,8.0,15.0,11.0,9.0,15.0,10.0,11.0,7.0,14.0,8.0,7.0,17.0,14.0,7.0,14.0,15.0,17.0
42,12.0,12.0,12.0,11.0,10.0,10.0,13.0,17.0,8.0,15.0,11.0,9.0,15.0,10.0,11.0,7.0,14.0,8.0,8.0,18.0,14.0,7.0,14.0,16.0,17.0
43,12.0,12.0,12.0,11.0,10.0,10.0,14.0,17.0,8.0,16.0,11.0,10.0,16.0,10.0,11.0,7.0,14.0,9.0,8.0,18.0,14.0,7.0,14.0,16.0,18.0
44,12.0,12.0,12.0,12.0,10.0,11.0,14.0,17.0,8.0,16.0,11.0,10.0,16.0,10.0,11.0,8.0,14.0,9.0,8.0,18.0,14.0,8.0,15.0,16.0,18.0
45,13.0,12.0,13.0,12.0,10.0,11.0,14.0,18.0,8.0,16.0,12.0,10.0,17.0,11.0,12.0,8.0,14.0,10.0,8.0,19.0,14.0,8.0,15.0,17.0,18.0
46,13.0,12.0,13.0,12.0,11.0,12.0,15.0,18.0,8.0,17.0,12.0,10.0,17.0,11.0,12.0,8.0,14.0,10.0,8.0,19.0,14.0,8.0,15.0,17.0,18.0
47,13.0,13.0,13.0,12.0,11.0,12.0,15.0,19.0,8.0,17.0,12.0,10.0,17.0,11.0,12.0,8.0,14.0,10.0,8.0,19.0,15.0,8.0,15.0,17.0,19.0
48,13.0,13.0,13.0,12.0,11.0,12.0,15.0,19.0,8.0,17.0,12.0,10.0,18.0,11.0,12.0,8.0,15.0,10.0,9.0,19.0,15.0,9.0,16.0,18.0,19.0
49,13.0,13.0,13.0,13.0,11.0,12.0,15.0,19.0,9.0,18.0,12.0,10.0,18.0,11.0,13.0,8.0,15.0,10.0,9.0,19.0,15.0,9.0,16.0,19.0,20.0
50,13.0,13.0,13.0,13.0,12.0,12.0,16.0,20.0,9.0,18.0,12.0,10.0,18.0,11.0,13.0,9.0,15.0,11.0,10.0,19.0,16.0,9.0,17.0,19.0,20.0
51,14.0,13.0,13.0,13.0,12.0,12.0,16.0,20.0,9.0,18.0,12.0,10.0,19.0,11.0,13.0,10.0,15.0,11.0,10.0,20.0,17.0,9.0,17.0,20.0,20.0
52,14.0,14.0,14.0,13.0,12.0,12.0,16.0,20.0,10.0,19.0,13.0,10.0,19.0,11.0,13.0,10.0,16.0,11.0,10.0,20.0,17.0,9.0,17.0,20.0,21.0
53,14.0,14.0,14.0,13.0,12.0,13.0,16.0,20.0,10.0,19.0,13.0,10.0,20.0,11.0,13.0,10.0,17.0,12.0,10.0,20.0,18.0,9.0,17.0,20.0,21.0
54,15.0,14.0,15.0,14.0,13.0,13.0,16.0,20.0,10.0,19.0,13.0,11.0,21.0,11.0,13.0,10.0,17.0,12.0,11.0,20.0,18.0,10.0,17.0,20.0,22.0
55,15.0,14.0,16.0,14.0,13.0,13.0,17.0,21.0,11.0,19.0,13.0,11.0,21.0,12.0,13.0,11.0,18.0,12.0,11.0,20.0,18.0,10.0,18.0,21.0,22.0
56,15.0,14.0,16.0,14.0,13.0,13.0,17.0,22.0,11.0,19.0,13.0,11.0,22.0,12.0,14.0,11.0,18.0,12.0,11.0,21.0,19.0,10.0,18.0,21.0,22.0
57,15.0,14.0,16.0,14.0,14.0,13.0,17.0,22.0,11.0,20.0,13.0,11.0,22.0,12.0,14.0,11.0,18.0,12.0,11.0,21.0,19.0,10.0,19.0,21.0,23.0
58,15.0,15.0,16.0,14.0,14.0,13.0,17.0,22.0,11.0,21.0,13.0,11.0,23.0,12.0,14.0,11.0,18.0,12.0,11.0,21.0,19.0,11.0,19.0,21.0,24.0
59,16.0,15.0,16.0,14.0,14.0,13.0,18.0,23.0,11.0,21.0,14.0,11.0,23.0,12.0,14.0,11.0,19.0,12.0,11.0,21.0,20.0,11.0,19.0,22.0,24.0
60,16.0,16.0,16.0,15.0,14.0,13.0,18.0,23.0,11.0,21.0,14.0,11.0,24.0,13.0,15.0,11.0,20.0,12.0,12.0,21.0,20.0,11.0,19.0,23.0,24.0
61,16.0,17.0,17.0,16.0,15.0,13.0,19.0,23.0,12.0,22.0,14.0,11.0,24.0,13.0,15.0,11.0,20.0,13.0,12.0,21.0,21.0,11.0,20.0,24.0,25.0
